Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %CPU20, %CPU21, %CPU22, %CPU23, %CPU24, %CPU25, %CPU26, %CPU27, %CPU28, %CPU29, %CPU30, %CPU31, %CPU32, %CPU33, %CPU34, %CPU35, %CPU36, %CPU37, %CPU38, %CPU39, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1553778678, 68, 40, 172.0, 0.0, 0.0, 0.0, 14.7, 0.0, 39.6, 59.6, 14.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447448, 515202168, 504824348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778679, 69, 40, 164.0, 0.0, 0.0, 0.0, 48.0, 7.8, 14.9, 35.7, 11.8, 18.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447144, 515202656, 504824836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778680, 70, 40, 164.0, 0.0, 0.0, 0.0, 60.6, 11.5, 7.0, 32.1, 12.5, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447064, 515202656, 504824836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778681, 71, 40, 168.0, 0.0, 0.0, 0.0, 61.3, 12.3, 6.9, 31.1, 12.4, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446268, 515203532, 504825712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778682, 72, 40, 168.0, 0.0, 0.0, 0.0, 60.2, 12.3, 6.1, 31.7, 12.5, 19.8, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446552, 515203168, 504825348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778683, 73, 40, 164.0, 0.0, 0.0, 1.0, 60.6, 12.3, 7.0, 31.1, 12.5, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445492, 515204308, 504826488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778684, 74, 40, 160.0, 0.0, 0.0, 0.0, 61.1, 10.6, 2.1, 31.1, 11.8, 21.4, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447108, 515202664, 504824844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778685, 75, 40, 160.0, 0.0, 0.0, 0.0, 61.9, 8.9, 3.1, 30.4, 9.9, 20.6, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446036, 515203764, 504825944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778686, 76, 40, 144.0, 0.0, 0.0, 0.0, 61.3, 4.2, 3.1, 26.0, 10.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8446660, 515203020, 504825200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778687, 77, 40, 148.0, 0.0, 0.0, 0.0, 59.6, 6.1, 4.1, 30.6, 8.1, 17.2, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447044, 515203512, 504825692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778688, 78, 40, 152.0, 0.0, 0.0, 0.0, 59.0, 2.0, 4.1, 33.0, 7.1, 18.8, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8447524, 515203028, 504825208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778689, 79, 40, 160.0, 0.0, 0.0, 0.0, 60.0, 0.0, 7.0, 32.4, 9.9, 19.6, 0.0, 0.0, 0.0, 0.0, 9.8, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444672, 515205004, 504827184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778690, 80, 40, 164.0, 0.0, 0.0, 0.0, 60.2, 0.0, 6.0, 31.1, 12.5, 20.6, 0.0, 0.0, 0.0, 0.0, 11.4, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445200, 515204392, 504826572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778691, 81, 40, 156.0, 2.0, 0.0, 1.0, 57.0, 0.0, 5.1, 21.6, 20.0, 18.8, 2.0, 0.0, 0.0, 0.0, 8.8, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8445856, 515204700, 504826880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778692, 82, 40, 152.0, 6.7, 0.0, 0.0, 55.0, 0.0, 5.0, 0.0, 39.4, 16.0, 6.0, 0.0, 0.0, 0.0, 7.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444452, 515204344, 504826524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778693, 83, 40, 156.0, 4.9, 0.0, 0.0, 54.6, 0.0, 3.1, 0.0, 39.0, 16.2, 4.1, 0.0, 0.0, 0.0, 6.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444112, 515205728, 504827868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778694, 84, 40, 152.0, 4.9, 0.0, 0.0, 54.5, 0.0, 6.9, 0.0, 15.5, 15.2, 8.7, 0.0, 0.0, 0.0, 27.6, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444244, 515204848, 504826988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778695, 85, 40, 152.0, 3.9, 0.0, 0.0, 53.5, 5.1, 5.1, 0.0, 7.0, 16.0, 6.0, 0.0, 0.0, 0.0, 36.1, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8443584, 515205376, 504827516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778696, 86, 40, 152.0, 5.8, 0.0, 0.0, 53.1, 9.1, 5.0, 0.0, 6.9, 13.3, 6.1, 0.0, 0.0, 0.0, 38.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444052, 515205788, 504827928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778697, 87, 40, 152.0, 5.8, 0.0, 1.0, 39.4, 9.2, 17.0, 3.0, 6.1, 15.0, 6.9, 0.0, 0.0, 0.0, 37.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444232, 515204632, 504826772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778698, 88, 40, 156.0, 5.8, 0.0, 0.0, 0.0, 9.1, 53.0, 4.0, 7.8, 16.0, 6.9, 0.0, 0.0, 0.0, 37.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444716, 515205124, 504827264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778699, 89, 40, 156.0, 5.8, 0.0, 0.0, 0.0, 10.9, 52.6, 18.2, 8.0, 7.1, 6.0, 0.0, 0.0, 0.0, 35.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8443868, 515204916, 504827056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778700, 90, 40, 152.0, 4.8, 0.0, 0.0, 0.0, 4.0, 52.0, 18.0, 6.9, 8.1, 6.9, 0.0, 0.0, 0.0, 38.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5, 528281592, 8444824, 515205112, 504827252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778701, 91, 40, 448.0, 8.9, 3.9, 3.0, 16.0, 0.0, 37.0, 9.0, 21.2, 5.9, 2.0, 18.0, 16.2, 12.9, 11.9, 2.0, 0.0, 0.0, 3.0, 1.0, 10.0, 0.0, 19.2, 18.8, 17.0, 18.8, 2.0, 18.2, 0.0, 5.1, 18.2, 1.0, 8.0, 15.0, 19.0, 18.0, 18.8, 18.0, 19.0, 16.2, 19.2, 2.5, 528281592, 8429020, 515219692, 504837084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778702, 92, 40, 2080.0, 100.0, 0.0, 3.1, 94.5, 0.0, 100.0, 0.0, 99.0, 27.6, 0.0, 15.0, 6.0, 10.1, 26.3, 4.0, 2.0, 43.0, 3.0, 25.3, 94.9, 0.0, 100.0, 100.0, 26.7, 100.0, 0.0, 100.0, 0.0, 32.0, 100.0, 100.0, 100.0, 100.0, 87.1, 100.0, 100.0, 79.0, 100.0, 86.0, 17.0, 2.5, 528281592, 8429588, 515220340, 504837628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778703, 93, 40, 2076.0, 100.0, 0.0, 5.1, 93.6, 0.0, 100.0, 0.0, 100.0, 27.6, 0.0, 21.2, 10.0, 29.3, 30.0, 27.0, 23.0, 7.0, 6.0, 14.0, 60.4, 0.0, 98.0, 100.0, 25.2, 100.0, 0.0, 100.0, 0.0, 33.7, 99.0, 88.2, 99.0, 88.0, 77.6, 85.0, 84.0, 100.0, 100.0, 98.0, 48.0, 2.5, 528281592, 8428864, 515220024, 504837296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778704, 94, 40, 2076.0, 99.0, 0.0, 5.1, 94.3, 0.0, 99.0, 0.0, 100.0, 26.8, 0.0, 12.9, 11.0, 10.9, 30.0, 2.0, 11.0, 8.0, 14.0, 9.0, 25.0, 0.0, 100.0, 99.0, 27.8, 100.0, 0.0, 99.0, 0.0, 33.7, 100.0, 100.0, 100.0, 99.0, 82.0, 100.0, 100.0, 100.0, 99.0, 100.0, 86.0, 2.5, 528281592, 8428360, 515220616, 504837796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778705, 95, 40, 2076.0, 100.0, 20.4, 13.0, 89.8, 1.0, 73.7, 0.0, 100.0, 49.0, 29.7, 23.2, 14.0, 65.7, 22.2, 68.7, 24.0, 87.0, 46.0, 22.2, 77.8, 0.0, 83.7, 100.0, 32.0, 99.0, 30.3, 100.0, 0.0, 38.8, 69.4, 100.0, 100.0, 46.5, 90.0, 38.6, 0.0, 20.0, 72.0, 92.0, 41.0, 2.5, 528281592, 8428260, 515220196, 504837352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778706, 96, 40, 2072.0, 73.0, 14.1, 16.0, 35.4, 30.0, 7.9, 15.2, 75.2, 72.2, 66.3, 0.0, 0.0, 99.0, 0.0, 99.0, 100.0, 98.0, 0.0, 0.0, 100.0, 35.0, 93.1, 100.0, 75.8, 86.9, 100.0, 99.0, 33.3, 43.4, 31.0, 99.0, 100.0, 0.0, 98.0, 0.0, 0.0, 0.0, 100.0, 78.8, 0.0, 2.5, 528281592, 8430704, 515217680, 504834700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778707, 97, 40, 1784.0, 9.2, 18.8, 30.7, 34.0, 37.8, 39.4, 40.6, 66.0, 14.0, 43.0, 6.9, 0.0, 77.0, 1.0, 84.2, 84.0, 85.0, 11.0, 25.7, 84.2, 84.0, 84.0, 64.0, 78.2, 36.7, 60.4, 58.0, 32.7, 85.0, 53.5, 84.2, 86.0, 0.0, 84.8, 0.0, 0.0, 0.0, 84.2, 16.0, 0.0, 2.5, 528281592, 8430556, 515217820, 504834820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778708, 98, 40, 2072.0, 19.2, 38.4, 15.3, 25.3, 39.4, 26.0, 31.7, 56.1, 32.0, 20.0, 17.2, 5.9, 100.0, 0.0, 100.0, 100.0, 100.0, 0.0, 100.0, 100.0, 100.0, 77.8, 66.3, 93.0, 76.7, 93.0, 89.8, 30.3, 91.0, 100.0, 61.6, 61.4, 0.0, 100.0, 0.0, 0.0, 0.0, 100.0, 4.1, 0.0, 2.5, 528281592, 8431012, 515216592, 504833592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778709, 99, 40, 2056.0, 94.0, 57.7, 80.8, 4.0, 6.0, 90.0, 75.0, 67.7, 97.0, 44.4, 44.4, 65.0, 98.0, 0.0, 99.0, 98.0, 99.0, 0.0, 98.0, 98.0, 6.1, 45.0, 26.0, 99.0, 98.0, 10.0, 28.7, 53.5, 16.2, 53.0, 68.0, 31.6, 0.0, 99.0, 0.0, 4.0, 0.0, 98.0, 6.0, 0.0, 2.5, 528281592, 8431996, 515217136, 504834136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778710, 100, 40, 2080.0, 70.0, 34.3, 22.2, 34.7, 7.0, 22.2, 80.0, 4.0, 64.6, 75.8, 0.0, 100.0, 100.0, 0.0, 99.0, 100.0, 100.0, 6.0, 100.0, 100.0, 42.0, 68.3, 83.2, 65.0, 100.0, 88.9, 27.6, 97.0, 55.4, 27.0, 100.0, 30.7, 0.0, 98.0, 0.0, 7.9, 0.0, 68.7, 6.0, 1.0, 2.5, 528281592, 8431224, 515217884, 504834884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1553778711, 101, 40, 2064.0, 31.6, 14.0, 24.8, 14.1, 4.0, 44.4, 18.2, 30.7, 22.8, 10.9, 2.0, 99.0, 98.0, 1.0, 99.0, 99.0, 98.0, 22.2, 99.0, 99.0, 75.0, 97.0, 93.0, 99.0, 98.0, 64.0, 83.2, 86.6, 80.8, 87.1, 99.0, 30.0, 6.1, 99.0, 0.0, 6.1, 0.0, 28.0, 0.0, 1.0, 2.5, 528281592, 8429760, 515219688, 504836688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
